sample_dir,subject_name,timestamp,condition,mask_path,spectrum_path
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P087_OP051_2021_04_16_Experiment1\2021_04_16_14_13_06,P087_OP051_2021_04_16_Experiment1,2021_04_16_14_13_06,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P087_OP051_2021_04_16_Experiment1\2021_04_16_14_13_06\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P087_OP051_2021_04_16_Experiment1\2021_04_16_14_13_06\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_19,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_17_19,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_19\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_19\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_40,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_17_40,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_40\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_17_40\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_08,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_18_08,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_08\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_08\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_40,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_18_40,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_40\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_18_40\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_00,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_19_00,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_00\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_16,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_19_16,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_16\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_16\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_56,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_19_56,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_56\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_19_56\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_18,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_20_18,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_18\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_18\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_35,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_20_35,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_35\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_20_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_21_37,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_21_37,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_21_37\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_21_37\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_00,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_22_00,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_00\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_21,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_22_21,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_21\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_22_21\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_11,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_23_11,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_11\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_11\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_34,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_23_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_55,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_23_55,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_23_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_36,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_24_36,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_36\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_36\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_52,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_24_52,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_52\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_24_52\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_09,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_25_09,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_09\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_09\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_52,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_25_52,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_52\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_25_52\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_26_25,P088_OP052_2021_04_19_Experiment1,2021_04_19_09_26_25,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_26_25\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_09_26_25\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_00,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_12_00,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_00\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_19,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_12_19,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_19\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_19\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_36,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_12_36,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_36\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_12_36\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_15,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_13_15,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_15\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_32,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_13_32,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_32\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_32\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_48,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_13_48,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_48\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_13_48\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_14_44,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_14_44,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_14_44\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_14_44\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_02,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_15_02,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_18,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_15_18,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_18\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_15_18\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_12,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_16_12,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_12\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_12\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_29,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_16_29,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_29\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_29\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_46,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_16_46,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_46\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_16_46\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_17,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_17_17,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_34,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_17_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_51,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_17_51,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_51\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_17_51\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_18_59,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_18_59,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_18_59\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_18_59\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_15,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_19_15,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_15\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_31,P088_OP052_2021_04_19_Experiment1,2021_04_19_10_19_31,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_31\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_10_19_31\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_35_33,P088_OP052_2021_04_19_Experiment1,2021_04_19_13_35_33,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_35_33\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_35_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_36_51,P088_OP052_2021_04_19_Experiment1,2021_04_19_13_36_51,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_36_51\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_36_51\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_38_16,P088_OP052_2021_04_19_Experiment1,2021_04_19_13_38_16,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_38_16\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_38_16\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_43_35,P088_OP052_2021_04_19_Experiment1,2021_04_19_13_43_35,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_43_35\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P088_OP052_2021_04_19_Experiment1\2021_04_19_13_43_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
